                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1326837736 |   279198682 |           0 |           0
  Cycles                             |  3520738800 |  3520738800 |  3520738800 |  3520738800
  IPC                                |        0.38 |        0.08 |        0.00 |        0.00
  Time (ns)                          |   880184700 |   880184700 |   880184700 |   880184700
  Idle time (ns)                     |   189274476 |   690935445 |   880184700 |   880184700
  Idle time (%)                      |       21.5% |       78.5% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |            
  num correct                        |   205302333 |    15635006 |           0 |           0
  num incorrect                      |    20168358 |     1167183 |           0 |           0
  misprediction rate                 |       8.95% |       6.95% |       0.00% |       0.00%
  mpki                               |       15.20 |        4.18 |        0.00 |        0.00
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   237911214 |    27983253 |           0 |           0
    num misses                       |         276 |          52 |           0 |           0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   489802335 |    92259260 |           0 |           0
    num misses                       |    12011038 |     5945895 |           0 |           0
    miss rate                        |       2.45% |       6.44% |       0.00% |       0.00%
    mpki                             |        9.05 |       21.30 |        0.00 |        0.00
  L2 TLB                             |             |             |             |            
    num accesses                     |    12011314 |     5945947 |           0 |           0
    num misses                       |     5799381 |     3144635 |           0 |           0
    miss rate                        |      48.28% |      52.89% |       0.00% |       0.00%
    mpki                             |        4.37 |       11.26 |        0.00 |        0.00
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   237911214 |    27983253 |           0 |           0
    num cache misses                 |      510907 |       90299 |           0 |           0
    miss rate                        |       0.21% |       0.32% |        inf% |        inf%
    mpki                             |        0.39 |        0.32 |         inf |         inf
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   489802335 |    92259260 |           0 |           0
    num cache misses                 |    15701552 |     5728862 |           0 |           0
    miss rate                        |       3.21% |       6.21% |        inf% |        inf%
    mpki                             |       11.83 |       20.52 |         inf |         inf
  Cache L2                           |             |             |             |            
    num cache accesses               |    17489687 |     5819259 |           0 |           0
    num cache misses                 |    12923008 |     5266421 |           0 |           0
    miss rate                        |      73.89% |      90.50% |        inf% |        inf%
    mpki                             |        9.74 |       18.86 |         inf |         inf
  Cache L3                           |             |             |             |            
    num cache accesses               |    14201505 |     5266519 |           0 |           0
    num cache misses                 |     4471387 |     1518749 |           0 |           0
    miss rate                        |      31.49% |      28.84% |        inf% |        inf%
    mpki                             |        3.37 |        5.44 |         inf |         inf
DRAM summary                         |             |             |             |            
  num dram accesses                  |     9357121 |           0 |           0 |           0
  average dram access latency (ns)   |    14178.27 |         inf |         inf |         inf
  average dram queueing delay        |    14124.84 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       8.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |     3645532 |     1355016 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
