                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |   49845663 |  272235023 |          0 |          0
  Cycles                             |  773049200 |  773049200 |  773049200 |  773049200
  IPC                                |       0.06 |       0.35 |       0.00 |       0.00
  Time (ns)                          |  193262300 |  193262300 |  193262300 |  193262300
  Idle time (ns)                     |  182879248 |   10388345 |  193262300 |  193262300
  Idle time (%)                      |      94.6% |       5.4% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |           
  num correct                        |    8254682 |   15562216 |          0 |          0
  num incorrect                      |     533995 |     415138 |          0 |          0
  misprediction rate                 |      6.08% |      2.60% |      0.00% |      0.00%
  mpki                               |      10.71 |       1.52 |       0.00 |       0.00
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |    7573023 |   30428887 |          0 |          0
    num misses                       |        126 |         25 |          0 |          0
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.00 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |   17194570 |   80061976 |          0 |          0
    num misses                       |        413 |        108 |          0 |          0
    miss rate                        |      0.00% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |           
    num accesses                     |        539 |        133 |          0 |          0
    num misses                       |        296 |        110 |          0 |          0
    miss rate                        |     54.92% |     82.71% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |    7573023 |   30428887 |          0 |          0
    num cache misses                 |       2403 |        154 |          0 |          0
    miss rate                        |      0.03% |      0.00% |       inf% |       inf%
    mpki                             |       0.05 |       0.00 |        inf |        inf
  Cache L1-D                         |            |            |            |           
    num cache accesses               |   17194570 |   80061976 |          0 |          0
    num cache misses                 |      10979 |     246303 |          0 |          0
    miss rate                        |      0.06% |      0.31% |       inf% |       inf%
    mpki                             |       0.22 |       0.90 |        inf |        inf
  Cache L2                           |            |            |            |           
    num cache accesses               |      13475 |     246457 |          0 |          0
    num cache misses                 |      10144 |       2404 |          0 |          0
    miss rate                        |     75.28% |      0.98% |       inf% |       inf%
    mpki                             |       0.20 |       0.01 |        inf |        inf
  Cache L3                           |            |            |            |           
    num cache accesses               |      10241 |       2404 |          0 |          0
    num cache misses                 |       8694 |        627 |          0 |          0
    miss rate                        |     84.89% |     26.08% |       inf% |       inf%
    mpki                             |       0.17 |       0.00 |        inf |        inf
DRAM summary                         |            |            |            |           
  num dram accesses                  |       9321 |          0 |          0 |          0
  average dram access latency (ns)   |     451.18 |        inf |        inf |        inf
  average dram queueing delay        |     397.75 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |       2506 |        510 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
