                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |    2360844 |  912649971 |          0 |          0
  Cycles                             |  569560400 |  569560400 |  569560400 |  569560400
  IPC                                |       0.00 |       1.60 |       0.00 |       0.00
  Time (ns)                          |  142390100 |  142390100 |  142390100 |  142390100
  Idle time (ns)                     |  141568143 |     822656 |  142390100 |  142390100
  Idle time (%)                      |      99.4% |       0.6% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |           
  num correct                        |     326725 |   86976250 |          0 |          0
  num incorrect                      |      15482 |    2685910 |          0 |          0
  misprediction rate                 |      4.52% |      3.00% |      0.00% |      0.00%
  mpki                               |       6.56 |       2.94 |       0.00 |       0.00
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |     200710 |  120695079 |          0 |          0
    num misses                       |        182 |         42 |          0 |          0
    miss rate                        |      0.09% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.08 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |     798848 |  321982610 |          0 |          0
    num misses                       |       1583 |       2729 |          0 |          0
    miss rate                        |      0.20% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.67 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |           
    num accesses                     |       1765 |       2771 |          0 |          0
    num misses                       |        460 |        201 |          0 |          0
    miss rate                        |     26.06% |      7.25% |      0.00% |      0.00%
    mpki                             |       0.19 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |     200710 |  120695079 |          0 |          0
    num cache misses                 |       2418 |     108485 |          0 |          0
    miss rate                        |      1.20% |      0.09% |       inf% |       inf%
    mpki                             |       1.02 |       0.12 |        inf |        inf
  Cache L1-D                         |            |            |            |           
    num cache accesses               |     798848 |  321982610 |          0 |          0
    num cache misses                 |      17151 |    3544623 |          0 |          0
    miss rate                        |      2.15% |      1.10% |       inf% |       inf%
    mpki                             |       7.26 |       3.88 |        inf |        inf
  Cache L2                           |            |            |            |           
    num cache accesses               |      20009 |    3654023 |          0 |          0
    num cache misses                 |      13184 |       7229 |          0 |          0
    miss rate                        |     65.89% |      0.20% |       inf% |       inf%
    mpki                             |       5.58 |       0.01 |        inf |        inf
  Cache L3                           |            |            |            |           
    num cache accesses               |      13630 |       8183 |          0 |          0
    num cache misses                 |      11640 |       6285 |          0 |          0
    miss rate                        |     85.40% |     76.81% |       inf% |       inf%
    mpki                             |       4.93 |       0.01 |        inf |        inf
DRAM summary                         |            |            |            |           
  num dram accesses                  |      17923 |          0 |          0 |          0
  average dram access latency (ns)   |     122.39 |        inf |        inf |        inf
  average dram queueing delay        |      68.96 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      0.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |       8098 |       1398 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
