                                     | Core 0      | Core 1      | Core 2      | Core 3     
  Instructions                       |  1326837741 |   279198682 |           0 |           0
  Cycles                             |  6436959200 |  6436959200 |  6436959200 |  6436959200
  IPC                                |        0.21 |        0.04 |        0.00 |        0.00
  Time (ns)                          |  1609239800 |  1609239800 |  1609239800 |  1609239800
  Idle time (ns)                     |   131557459 |  1477706138 |  1609239800 |  1609239800
  Idle time (%)                      |        8.2% |       91.8% |      100.0% |      100.0%
Branch predictor stats               |             |             |             |            
  num correct                        |   205995576 |    15574287 |           0 |           0
  num incorrect                      |    19475125 |     1227902 |           0 |           0
  misprediction rate                 |       8.64% |       7.31% |       0.00% |       0.00%
  mpki                               |       14.68 |        4.40 |        0.00 |        0.00
TLB Summary                          |             |             |             |            
  I-TLB                              |             |             |             |            
    num accesses                     |   237911217 |    27983253 |           0 |           0
    num misses                       |         233 |          52 |           0 |           0
    miss rate                        |       0.00% |       0.00% |       0.00% |       0.00%
    mpki                             |        0.00 |        0.00 |        0.00 |        0.00
  D-TLB                              |             |             |             |            
    num accesses                     |   489802321 |    92259260 |           0 |           0
    num misses                       |    12352717 |     5899548 |           0 |           0
    miss rate                        |       2.52% |       6.39% |       0.00% |       0.00%
    mpki                             |        9.31 |       21.13 |        0.00 |        0.00
  L2 TLB                             |             |             |             |            
    num accesses                     |    12352950 |     5899600 |           0 |           0
    num misses                       |     5832126 |     3142989 |           0 |           0
    miss rate                        |      47.21% |      53.27% |       0.00% |       0.00%
    mpki                             |        4.40 |       11.26 |        0.00 |        0.00
Cache Summary                        |             |             |             |            
  Cache L1-I                         |             |             |             |            
    num cache accesses               |   237911217 |    27983253 |           0 |           0
    num cache misses                 |      570236 |       90109 |           0 |           0
    miss rate                        |       0.24% |       0.32% |        inf% |        inf%
    mpki                             |        0.43 |        0.32 |         inf |         inf
  Cache L1-D                         |             |             |             |            
    num cache accesses               |   489802321 |    92259260 |           0 |           0
    num cache misses                 |    15631451 |     5730505 |           0 |           0
    miss rate                        |       3.19% |       6.21% |        inf% |        inf%
    mpki                             |       11.78 |       20.52 |         inf |         inf
  Cache L2                           |             |             |             |            
    num cache accesses               |    17479304 |     5820713 |           0 |           0
    num cache misses                 |    12896151 |     5274096 |           0 |           0
    miss rate                        |      73.78% |      90.61% |        inf% |        inf%
    mpki                             |        9.72 |       18.89 |         inf |         inf
  Cache L3                           |             |             |             |            
    num cache accesses               |    14175011 |     5274195 |           0 |           0
    num cache misses                 |     4471013 |     1518324 |           0 |           0
    miss rate                        |      31.54% |      28.79% |        inf% |        inf%
    mpki                             |        3.37 |        5.44 |         inf |         inf
DRAM summary                         |             |             |             |            
  num dram accesses                  |     9355398 |           0 |           0 |           0
  average dram access latency (ns)   |     2393.26 |         inf |         inf |         inf
  average dram queueing delay        |     2339.83 |        0.00 |        0.00 |        0.00
  average dram bandwidth utilization |       4.00% |       0.00% |       0.00% |       0.00%
Coherency Traffic                    |             |             |             |            
  num loads from dram                |     3644835 |     1354981 |           0 |           0
  num loads from dram cache          |           0 |           0 |           0 |           0
  num loads from remote cache        |           0 |           0 |           0 |           0
