                                     | Core 0     | Core 1     | Core 2     | Core 3    
  Instructions                       |  713788463 |          0 |          0 |          0
  Cycles                             |  628474000 |  628474000 |  628474000 |  628474000
  IPC                                |       1.14 |       0.00 |       0.00 |       0.00
  Time (ns)                          |  157118500 |  157118500 |  157118500 |  157118500
  Idle time (ns)                     |       6158 |  157118500 |  157118500 |  157118500
  Idle time (%)                      |       0.0% |     100.0% |     100.0% |     100.0%
Branch predictor stats               |            |            |            |           
  num correct                        |   22444115 |          0 |          0 |          0
  num incorrect                      |    4223831 |          0 |          0 |          0
  misprediction rate                 |     15.84% |      0.00% |      0.00% |      0.00%
  mpki                               |       5.92 |       0.00 |       0.00 |       0.00
TLB Summary                          |            |            |            |           
  I-TLB                              |            |            |            |           
    num accesses                     |   74872568 |          0 |          0 |          0
    num misses                       |      10264 |          0 |          0 |          0
    miss rate                        |      0.01% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.01 |       0.00 |       0.00 |       0.00
  D-TLB                              |            |            |            |           
    num accesses                     |  249859638 |          0 |          0 |          0
    num misses                       |     915706 |          0 |          0 |          0
    miss rate                        |      0.37% |      0.00% |      0.00% |      0.00%
    mpki                             |       1.28 |       0.00 |       0.00 |       0.00
  L2 TLB                             |            |            |            |           
    num accesses                     |     925970 |          0 |          0 |          0
    num misses                       |     169596 |          0 |          0 |          0
    miss rate                        |     18.32% |      0.00% |      0.00% |      0.00%
    mpki                             |       0.24 |       0.00 |       0.00 |       0.00
Cache Summary                        |            |            |            |           
  Cache L1-I                         |            |            |            |           
    num cache accesses               |   74872568 |          0 |          0 |          0
    num cache misses                 |    5490591 |          0 |          0 |          0
    miss rate                        |      7.33% |       inf% |       inf% |       inf%
    mpki                             |       7.69 |        inf |        inf |        inf
  Cache L1-D                         |            |            |            |           
    num cache accesses               |  249859638 |          0 |          0 |          0
    num cache misses                 |    6076595 |          0 |          0 |          0
    miss rate                        |      2.43% |       inf% |       inf% |       inf%
    mpki                             |       8.51 |        inf |        inf |        inf
  Cache L2                           |            |            |            |           
    num cache accesses               |   11572055 |          0 |          0 |          0
    num cache misses                 |    2414497 |          0 |          0 |          0
    miss rate                        |     20.86% |       inf% |       inf% |       inf%
    mpki                             |       3.38 |        inf |        inf |        inf
  Cache L3                           |            |            |            |           
    num cache accesses               |    2423760 |          0 |          0 |          0
    num cache misses                 |     232400 |          0 |          0 |          0
    miss rate                        |      9.59% |       inf% |       inf% |       inf%
    mpki                             |       0.33 |        inf |        inf |        inf
DRAM summary                         |            |            |            |           
  num dram accesses                  |     309884 |          0 |          0 |          0
  average dram access latency (ns)   |    1258.86 |        inf |        inf |        inf
  average dram queueing delay        |    1205.43 |       0.00 |       0.00 |       0.00
  average dram bandwidth utilization |      1.00% |      0.00% |      0.00% |      0.00%
Coherency Traffic                    |            |            |            |           
  num loads from dram                |     103320 |          0 |          0 |          0
  num loads from dram cache          |          0 |          0 |          0 |          0
  num loads from remote cache        |          0 |          0 |          0 |          0
